pop_rank,city,state,month,year,mean_sales_price,number_of_sales,home_value,market_heat_index,value_surplus
24,"San Antonio, TX",TX,9,2023,387418.0,1800.0,290775.26301939244,47.0,96642.73698060756
24,"San Antonio, TX",TX,10,2023,379386.75,1643.0,289715.1136657042,45.0,89671.63633429579
24,"San Antonio, TX",TX,11,2023,376032.0,1412.0,288382.5496175562,45.0,87649.45038244379
24,"San Antonio, TX",TX,12,2023,367571.8,1531.0,286883.3755249542,48.0,80688.42447504582
24,"San Antonio, TX",TX,1,2024,375295.25,1384.0,285715.3524665367,49.0,89579.89753346331
24,"San Antonio, TX",TX,2,2024,361833.5,1605.0,285011.77791508706,51.0,76821.72208491294
24,"San Antonio, TX",TX,3,2024,377600.6,1971.0,285035.14998034923,51.0,92565.45001965074
24,"San Antonio, TX",TX,4,2024,388866.25,2126.0,285309.2205402806,50.0,103557.02945971937
24,"San Antonio, TX",TX,5,2024,389678.75,2240.0,285290.5045299526,49.0,104388.2454700474
24,"San Antonio, TX",TX,6,2024,392071.2,2015.0,284888.6586735915,47.0,107182.54132640851
24,"San Antonio, TX",TX,7,2024,392515.25,2126.0,284054.12056234875,45.0,108461.12943765125
24,"San Antonio, TX",TX,8,2024,382919.0,2025.0,283338.942368476,44.0,99580.05763152399
24,"San Antonio, TX",TX,9,2024,385214.0,1701.0,282724.9140713436,44.0,102489.0859286564
24,"San Antonio, TX",TX,10,2024,375411.75,1820.0,282161.66607120633,44.0,93250.08392879367
24,"San Antonio, TX",TX,11,2024,381685.8,1562.0,281445.62045851094,44.0,100240.17954148905
24,"San Antonio, TX",TX,12,2024,378779.5,1550.0,280839.4548875691,45.0,97940.04511243087
24,"San Antonio, TX",TX,1,2025,381537.0,1286.0,280322.2225826188,46.0,101214.77741738118
17,"San Diego, CA",CA,2,2008,570816.25,1461.0,475593.070303493,,95223.179696507
17,"San Diego, CA",CA,3,2008,555404.2,1669.0,467319.09721795697,,88085.10278204299
17,"San Diego, CA",CA,4,2008,555612.75,2270.0,460327.4386206306,,95285.3113793694
17,"San Diego, CA",CA,5,2008,533079.2,2613.0,452690.4064093738,,80388.79359062616
17,"San Diego, CA",CA,6,2008,511479.75,2558.0,444706.384019916,,66773.365980084
17,"San Diego, CA",CA,7,2008,508303.5,2917.0,435552.3043648764,,72751.19563512359
17,"San Diego, CA",CA,8,2008,487449.4,2690.0,426557.3215686746,,60892.07843132544
17,"San Diego, CA",CA,9,2008,465517.5,2891.0,416295.0902169079,,49222.409783092095
17,"San Diego, CA",CA,10,2008,450384.5,3124.0,406908.26927192457,,43476.23072807543
17,"San Diego, CA",CA,11,2008,407078.0,2282.0,398275.0658606126,,8802.934139387391
17,"San Diego, CA",CA,12,2008,408240.75,2821.0,391990.43398709,,16250.316012909985
17,"San Diego, CA",CA,1,2009,391679.4,2211.0,386604.3276884163,,5075.072311583732
17,"San Diego, CA",CA,2,2009,378630.0,2223.0,383074.1341658876,,-4444.1341658876045
17,"San Diego, CA",CA,3,2009,395472.75,2672.0,380940.38347200025,,14532.366527999751
17,"San Diego, CA",CA,4,2009,401187.0,2998.0,376887.4854687273,,24299.514531272696
17,"San Diego, CA",CA,5,2009,410998.2,2869.0,373749.63521187817,,37248.56478812185
17,"San Diego, CA",CA,6,2009,419633.25,3279.0,368604.70537849725,,51028.54462150275
17,"San Diego, CA",CA,7,2009,436646.0,3383.0,366880.57807079767,,69765.42192920233
17,"San Diego, CA",CA,8,2009,436018.4,2918.0,364409.4638295234,,71608.9361704766
17,"San Diego, CA",CA,9,2009,439946.0,3063.0,364861.9346862429,,75084.0653137571
17,"San Diego, CA",CA,10,2009,440306.0,3212.0,365352.45402032696,,74953.54597967304
17,"San Diego, CA",CA,11,2009,438450.75,2804.0,368471.727510742,,69979.02248925797
17,"San Diego, CA",CA,12,2009,450197.25,3232.0,371942.95181139343,,78254.29818860657
17,"San Diego, CA",CA,1,2010,449339.6,2142.0,375397.2689935512,,73942.33100644877
17,"San Diego, CA",CA,2,2010,455300.0,2251.0,377556.4986305871,,77743.50136941287
17,"San Diego, CA",CA,3,2010,457164.25,2999.0,379723.2669690055,,77440.98303099448
17,"San Diego, CA",CA,4,2010,466842.5,3078.0,383243.8214909391,,83598.67850906088
17,"San Diego, CA",CA,5,2010,472321.8,3487.0,384774.26486239256,,87547.53513760742
17,"San Diego, CA",CA,6,2010,491982.25,3469.0,385059.08227014105,,106923.16772985895
17,"San Diego, CA",CA,7,2010,467958.2,2822.0,383267.2796278467,,84690.92037215328
17,"San Diego, CA",CA,8,2010,471229.5,2835.0,381460.9128074683,,89768.58719253168
17,"San Diego, CA",CA,9,2010,471715.25,2791.0,378758.5436184955,,92956.70638150448
17,"San Diego, CA",CA,10,2010,479170.8,2451.0,374837.4005290458,,104333.3994709542
17,"San Diego, CA",CA,11,2010,470093.25,2305.0,371262.16665514186,,98831.08334485814
17,"San Diego, CA",CA,12,2010,463676.5,2877.0,369454.7946514419,,94221.70534855808
17,"San Diego, CA",CA,1,2011,432175.0,2064.0,368445.5602473806,,63729.43975261942
17,"San Diego, CA",CA,2,2011,450761.0,2162.0,367557.0409702805,,83203.95902971952
17,"San Diego, CA",CA,3,2011,475497.0,2892.0,365310.0186085214,,110186.98139147862
17,"San Diego, CA",CA,4,2011,458286.8,3032.0,363641.7453979348,,94645.05460206518
17,"San Diego, CA",CA,5,2011,478158.25,2899.0,361945.11223440577,,116213.13776559423
17,"San Diego, CA",CA,6,2011,469581.25,3123.0,361014.445515836,,108566.804484164
17,"San Diego, CA",CA,7,2011,467227.0,2804.0,359565.2562983736,,107661.74370162637
17,"San Diego, CA",CA,8,2011,454273.0,2989.0,356642.2225304607,,97630.77746953932
17,"San Diego, CA",CA,9,2011,447668.0,2833.0,353327.039255213,,94340.96074478701
17,"San Diego, CA",CA,10,2011,442650.8,2521.0,350485.61714121135,,92165.18285878864
17,"San Diego, CA",CA,11,2011,427895.25,2544.0,349204.00783425564,,78691.24216574436
17,"San Diego, CA",CA,12,2011,431873.0,2982.0,348142.4076000443,,83730.59239995573
17,"San Diego, CA",CA,1,2012,429810.75,2243.0,348530.9153317478,,81279.83466825221
17,"San Diego, CA",CA,2,2012,428386.0,2532.0,349499.0274173527,,78886.97258264729
17,"San Diego, CA",CA,3,2012,452772.6,3039.0,350755.9247139857,,102016.67528601427
17,"San Diego, CA",CA,4,2012,467597.0,3308.0,350753.2660184537,,116843.7339815463
17,"San Diego, CA",CA,5,2012,465129.25,3505.0,351179.5341499522,,113949.71585004783
17,"San Diego, CA",CA,6,2012,478653.6,3509.0,353038.80688002217,,125614.79311997781
17,"San Diego, CA",CA,7,2012,464155.75,3329.0,355076.6465759698,,109079.10342403018
17,"San Diego, CA",CA,8,2012,472625.0,3762.0,357641.3013487303,,114983.69865126972
17,"San Diego, CA",CA,9,2012,471090.4,2979.0,360502.7187352494,,110587.6812647506
17,"San Diego, CA",CA,10,2012,480600.25,3389.0,364628.70375766495,,115971.54624233505
17,"San Diego, CA",CA,11,2012,486565.5,3111.0,369191.60518090014,,117373.89481909986
17,"San Diego, CA",CA,12,2012,494162.0,3382.0,374012.49784218514,,120149.50215781486
17,"San Diego, CA",CA,1,2013,463052.25,2614.0,379180.16429139976,,83872.08570860024
17,"San Diego, CA",CA,2,2013,467856.0,2668.0,384459.7927967637,,83396.20720323629
17,"San Diego, CA",CA,3,2013,506427.8,3516.0,389028.5381568954,,117399.26184310461
17,"San Diego, CA",CA,4,2013,551444.0,3558.0,393939.2136963369,,157504.7863036631
17,"San Diego, CA",CA,5,2013,565338.75,4017.0,400068.9889678933,,165269.7610321067
17,"San Diego, CA",CA,6,2013,560300.8,3702.0,408122.5044396172,,152178.29556038283
17,"San Diego, CA",CA,7,2013,566764.0,4028.0,415638.1373223606,,151125.8626776394
17,"San Diego, CA",CA,8,2013,547729.4,3847.0,422452.769067894,,125276.630932106
17,"San Diego, CA",CA,9,2013,583288.25,3123.0,428380.68508551054,,154907.56491448946
17,"San Diego, CA",CA,10,2013,559906.5,3309.0,434056.34245334176,,125850.15754665824
17,"San Diego, CA",CA,11,2013,556441.0,2765.0,438178.1616269392,,118262.8383730608
17,"San Diego, CA",CA,12,2013,560769.25,2808.0,441329.0368999772,,119440.21310002281
17,"San Diego, CA",CA,1,2014,596468.25,2253.0,444031.559439949,,152436.690560051
17,"San Diego, CA",CA,2,2014,561121.75,2382.0,447236.1251740988,,113885.62482590118
17,"San Diego, CA",CA,3,2014,597372.4,2906.0,450511.55926101207,,146860.84073898796
17,"San Diego, CA",CA,4,2014,587979.25,3476.0,454184.7350526781,,133794.5149473219
17,"San Diego, CA",CA,5,2014,578843.6,3453.0,457547.8825303291,,121295.71746967087
17,"San Diego, CA",CA,6,2014,605893.5,3431.0,460492.6374772888,,145400.86252271122
17,"San Diego, CA",CA,7,2014,616539.25,3301.0,461383.3598510145,,155155.8901489855
17,"San Diego, CA",CA,8,2014,590449.0,3156.0,461706.8644132572,,128742.13558674278
17,"San Diego, CA",CA,9,2014,610070.0,3095.0,462494.8205514928,,147575.1794485072
17,"San Diego, CA",CA,10,2014,589893.75,3137.0,464833.38172836864,,125060.36827163136
17,"San Diego, CA",CA,11,2014,571195.6,2459.0,467926.2013505901,,103269.39864940988
17,"San Diego, CA",CA,12,2014,600774.25,2982.0,471004.64331839024,,129769.60668160976
17,"San Diego, CA",CA,1,2015,600082.0,2178.0,474545.247667091,,125536.75233290897
17,"San Diego, CA",CA,2,2015,597221.5,2468.0,478395.4115733103,,118826.08842668968
17,"San Diego, CA",CA,3,2015,607789.0,3246.0,482078.2863223165,,125710.7136776835
17,"San Diego, CA",CA,4,2015,602890.25,3881.0,485041.4362817072,,117848.8137182928
17,"San Diego, CA",CA,5,2015,618704.4,3595.0,487624.4218796743,,131079.97812032572
17,"San Diego, CA",CA,6,2015,627145.75,4225.0,490364.5111779216,,136781.2388220784
17,"San Diego, CA",CA,7,2015,624299.75,4078.0,492454.49971713824,,131845.25028286176
17,"San Diego, CA",CA,8,2015,606891.8,3556.0,494852.0508881216,,112039.74911187845
17,"San Diego, CA",CA,9,2015,626795.0,3407.0,497910.0246692085,,128884.9753307915
17,"San Diego, CA",CA,10,2015,606483.8,3094.0,502456.29350774287,,104027.50649225718
17,"San Diego, CA",CA,11,2015,631844.0,2525.0,507135.1894309041,,124708.81056909589
17,"San Diego, CA",CA,12,2015,632061.75,3255.0,511383.89322682685,,120677.85677317315
17,"San Diego, CA",CA,1,2016,625577.8,2237.0,515909.5971816134,,109668.20281838666
17,"San Diego, CA",CA,2,2016,613256.5,2477.0,520210.60443101753,,93045.89556898247
17,"San Diego, CA",CA,3,2016,644943.5,3354.0,523283.5135993694,,121659.98640063062
17,"San Diego, CA",CA,4,2016,658482.2,3731.0,524948.7262387318,,133533.4737612682
17,"San Diego, CA",CA,5,2016,665110.25,3807.0,525759.4364941124,,139350.81350588764
17,"San Diego, CA",CA,6,2016,664017.5,4054.0,527337.0119320496,,136680.48806795035
17,"San Diego, CA",CA,7,2016,654880.6,3597.0,528553.4352016895,,126327.16479831049
17,"San Diego, CA",CA,8,2016,667427.75,3824.0,530219.6451107118,,137208.1048892882
17,"San Diego, CA",CA,9,2016,657640.0,3469.0,531617.8532325284,,126022.14676747157
17,"San Diego, CA",CA,10,2016,663641.0,3329.0,534765.0065134703,,128875.99348652968
17,"San Diego, CA",CA,11,2016,655072.75,3135.0,538371.6594407572,,116701.09055924276
17,"San Diego, CA",CA,12,2016,659001.0,3054.0,543443.3902518279,,115557.60974817211
17,"San Diego, CA",CA,1,2017,652446.0,2377.0,548046.5169048803,,104399.48309511971
17,"San Diego, CA",CA,2,2017,673171.25,2455.0,552555.8661784574,,120615.38382154261
17,"San Diego, CA",CA,3,2017,670506.25,3440.0,555663.187324295,,114843.06267570495
17,"San Diego, CA",CA,4,2017,696390.2,3406.0,558952.6514153053,,137437.54858469462
17,"San Diego, CA",CA,5,2017,711802.5,3884.0,561701.6884298547,,150100.8115701453
17,"San Diego, CA",CA,6,2017,730908.75,4072.0,565225.5750052592,,165683.17499474075
17,"San Diego, CA",CA,7,2017,723070.4,3534.0,567601.3182653276,,155469.08173467242
17,"San Diego, CA",CA,8,2017,722632.5,3785.0,570769.366748036,,151863.133251964
17,"San Diego, CA",CA,9,2017,710101.0,3226.0,573868.9315962932,,136232.06840370677
17,"San Diego, CA",CA,10,2017,709752.0,3342.0,578433.3588636838,,131318.64113631623
17,"San Diego, CA",CA,11,2017,711887.5,2972.0,582452.2666681585,,129435.23333184153
17,"San Diego, CA",CA,12,2017,723770.2,2807.0,586978.4402228543,,136791.7597771457
17,"San Diego, CA",CA,1,2018,707166.25,2387.0,590735.7221416878,64.0,116430.52785831224
17,"San Diego, CA",CA,2,2018,710888.5,2505.0,593951.483263405,62.0,116937.01673659496
17,"San Diego, CA",CA,3,2018,751680.8,3153.0,596017.5565644465,61.0,155663.2434355535
17,"San Diego, CA",CA,4,2018,747495.5,3400.0,597812.5202043725,60.0,149682.97979562753
17,"San Diego, CA",CA,5,2018,755445.25,3682.0,600207.2150877618,60.0,155238.03491223825
17,"San Diego, CA",CA,6,2018,765222.0,3685.0,602109.0100140293,56.0,163112.98998597066
17,"San Diego, CA",CA,7,2018,762974.75,3491.0,603694.3899559063,53.0,159280.3600440937
17,"San Diego, CA",CA,8,2018,782397.75,3521.0,604883.6087816645,51.0,177514.14121833548
17,"San Diego, CA",CA,9,2018,743366.4,2691.0,605967.2203174279,50.0,137399.17968257214
17,"San Diego, CA",CA,10,2018,766599.25,2921.0,607130.6374643412,48.0,159468.61253565876
17,"San Diego, CA",CA,11,2018,758222.75,2583.0,607671.1433444103,49.0,150551.60665558965
17,"San Diego, CA",CA,12,2018,741994.8,2373.0,607234.8689381444,51.0,134759.93106185563
17,"San Diego, CA",CA,1,2019,715752.0,1845.0,606128.26185073,54.0,109623.73814926995
17,"San Diego, CA",CA,2,2019,720380.25,2195.0,604878.8300055348,56.0,115501.41999446519
17,"San Diego, CA",CA,3,2019,742226.4,2816.0,604790.3273083662,58.0,137436.07269163383
17,"San Diego, CA",CA,4,2019,769648.75,3326.0,605470.4947015553,59.0,164178.25529844465
17,"San Diego, CA",CA,5,2019,763153.75,3590.0,605947.695297524,57.0,157206.05470247602
17,"San Diego, CA",CA,6,2019,769402.2,3305.0,606390.1763037114,56.0,163012.02369628858
17,"San Diego, CA",CA,7,2019,747553.0,3599.0,606406.5811311291,57.0,141146.41886887094
17,"San Diego, CA",CA,8,2019,762349.6,3492.0,607122.2389010167,58.0,155227.36109898333
17,"San Diego, CA",CA,9,2019,751547.5,3122.0,607499.8712179145,57.0,144047.6287820855
17,"San Diego, CA",CA,10,2019,772480.75,3191.0,608559.2721864078,56.0,163921.47781359218
17,"San Diego, CA",CA,11,2019,780810.8,2847.0,610647.0103207232,58.0,170163.78967927687
17,"San Diego, CA",CA,12,2019,774786.5,2923.0,613973.2876260588,63.0,160813.2123739412
17,"San Diego, CA",CA,1,2020,776543.5,2394.0,618021.3343285687,69.0,158522.16567143134
17,"San Diego, CA",CA,2,2020,786696.4,2540.0,622654.565851516,72.0,164041.83414848405
17,"San Diego, CA",CA,3,2020,801157.5,3093.0,627787.0932541919,70.0,173370.40674580808
17,"San Diego, CA",CA,4,2020,800483.75,2498.0,632945.9949155498,71.0,167537.75508445024
17,"San Diego, CA",CA,5,2020,758508.2,2080.0,635585.3470952833,75.0,122922.85290471662
17,"San Diego, CA",CA,6,2020,796379.25,3293.0,636351.7082434823,80.0,160027.54175651772
17,"San Diego, CA",CA,7,2020,850266.75,3997.0,637099.3707851904,81.0,213167.37921480963
17,"San Diego, CA",CA,8,2020,877198.6,3864.0,640956.3965577142,80.0,236242.20344228577
17,"San Diego, CA",CA,9,2020,884814.0,4108.0,648727.9188478007,78.0,236086.0811521993
17,"San Diego, CA",CA,10,2020,911395.8,3988.0,658919.7857717937,75.0,252476.01422820636
17,"San Diego, CA",CA,11,2020,863849.25,3602.0,671488.7850770754,76.0,192360.46492292464
17,"San Diego, CA",CA,12,2020,876163.25,3814.0,684328.6065960993,83.0,191834.64340390067
17,"San Diego, CA",CA,1,2021,880081.0,2575.0,696793.6878549223,91.0,183287.31214507774
17,"San Diego, CA",CA,2,2021,929247.25,2828.0,708625.6979056887,95.0,220621.55209431134
17,"San Diego, CA",CA,3,2021,939581.0,3572.0,721223.5388594557,94.0,218357.46114054427
17,"San Diego, CA",CA,4,2021,967719.0,4151.0,736081.6714970038,92.0,231637.32850299624
17,"San Diego, CA",CA,5,2021,1034473.4,3834.0,753206.6032100841,88.0,281266.7967899159
17,"San Diego, CA",CA,6,2021,1032666.75,4352.0,770442.7718422604,83.0,262223.9781577396
17,"San Diego, CA",CA,7,2021,1011530.0,4194.0,784082.5287433945,80.0,227447.47125660547
17,"San Diego, CA",CA,8,2021,1001877.5,4026.0,791181.0647609167,79.0,210696.43523908325
17,"San Diego, CA",CA,9,2021,1001641.25,3932.0,793459.2729868693,80.0,208181.97701313067
17,"San Diego, CA",CA,10,2021,1012947.6,3566.0,795380.0576254568,84.0,217567.54237454315
17,"San Diego, CA",CA,11,2021,995770.75,3350.0,800380.4009201977,92.0,195390.34907980228
17,"San Diego, CA",CA,12,2021,1000463.75,3514.0,808594.4910510177,106.0,191869.25894898234
17,"San Diego, CA",CA,1,2022,1042686.8,2517.0,824488.8174489028,110.0,218197.9825510973
17,"San Diego, CA",CA,2,2022,1113310.5,2759.0,847898.6356877472,105.0,265411.86431225284
17,"San Diego, CA",CA,3,2022,1148542.25,3512.0,877630.4321335228,96.0,270911.8178664772
17,"San Diego, CA",CA,4,2022,1177686.8,3439.0,904527.2979927931,89.0,273159.5020072069
17,"San Diego, CA",CA,5,2022,1174363.75,3379.0,924071.466241233,77.0,250292.28375876695
17,"San Diego, CA",CA,6,2022,1130359.5,3092.0,934418.9099225504,68.0,195940.59007744957
17,"San Diego, CA",CA,7,2022,1083236.2,2492.0,934043.1156831904,63.0,149193.08431680955
17,"San Diego, CA",CA,8,2022,1061712.0,2811.0,924685.3875427603,61.0,137026.61245723965
17,"San Diego, CA",CA,9,2022,1021219.5,2524.0,909865.5434452874,60.0,111353.95655471261
17,"San Diego, CA",CA,10,2022,1067528.2,2194.0,896798.6309624544,58.0,170729.5690375456
17,"San Diego, CA",CA,11,2022,1014511.25,1900.0,887026.6498400765,59.0,127484.60015992355
17,"San Diego, CA",CA,12,2022,981619.0,1907.0,880110.5940472597,65.0,101508.40595274034
17,"San Diego, CA",CA,1,2023,1011676.75,1610.0,872721.9195053293,74.0,138954.83049467066
17,"San Diego, CA",CA,2,2023,1017938.25,1887.0,867692.3800397301,81.0,150245.8699602699
17,"San Diego, CA",CA,3,2023,1060554.0,2527.0,866256.2745261602,84.0,194297.7254738398
17,"San Diego, CA",CA,4,2023,1083936.0,2360.0,870161.2610054339,85.0,213774.73899456614
17,"San Diego, CA",CA,5,2023,1111808.75,2655.0,877770.2612226536,82.0,234038.48877734644
17,"San Diego, CA",CA,6,2023,1067903.75,2533.0,888003.4591693965,80.0,179900.29083060345
17,"San Diego, CA",CA,7,2023,1114314.8,2442.0,900162.6879144093,78.0,214152.11208559072
17,"San Diego, CA",CA,8,2023,1214667.0,2542.0,912680.5272937954,76.0,301986.47270620463
17,"San Diego, CA",CA,9,2023,1138892.2,2073.0,924804.9576174818,70.0,214087.24238251813
17,"San Diego, CA",CA,10,2023,1087567.25,1977.0,934743.4690314756,68.0,152823.7809685244
17,"San Diego, CA",CA,11,2023,1094035.25,1667.0,941515.914923294,67.0,152519.33507670602
17,"San Diego, CA",CA,12,2023,1025371.0,1519.0,945076.4529313697,72.0,80294.54706863035
17,"San Diego, CA",CA,1,2024,1057844.5,1582.0,947458.2215194956,77.0,110386.2784805044
17,"San Diego, CA",CA,2,2024,1154963.25,1932.0,952537.5359335192,79.0,202425.71406648075
17,"San Diego, CA",CA,3,2024,1137619.2,2200.0,961855.659924172,76.0,175763.54007582797
17,"San Diego, CA",CA,4,2024,1182002.75,2315.0,973563.9667359954,73.0,208438.78326400463
17,"San Diego, CA",CA,5,2024,1185972.75,2451.0,983567.2626246596,69.0,202405.48737534042
17,"San Diego, CA",CA,6,2024,1195752.4,2218.0,988777.796595036,64.0,206974.60340496385
17,"San Diego, CA",CA,7,2024,1140309.25,2425.0,990265.3733499388,61.0,150043.87665006123
17,"San Diego, CA",CA,8,2024,1152302.4,2354.0,989674.4271972792,59.0,162627.97280272073
17,"San Diego, CA",CA,9,2024,1156439.5,2007.0,989031.3430722588,57.0,167408.15692774125
17,"San Diego, CA",CA,10,2024,1165168.0,2170.0,988320.1668514692,55.0,176847.8331485308
17,"San Diego, CA",CA,11,2024,1125244.0,1918.0,988604.9298773232,56.0,136639.07012267679
17,"San Diego, CA",CA,12,2024,1096330.0,1919.0,989246.8650958434,60.0,107083.13490415656
17,"San Diego, CA",CA,1,2025,1100177.0,1703.0,989610.0975266108,64.0,110566.90247338917
12,"San Francisco, CA",CA,2,2008,776134.75,1909.0,602216.4828161848,,173918.26718381525
12,"San Francisco, CA",CA,3,2008,736143.6,2504.0,596947.9912369627,,139195.60876303725
12,"San Francisco, CA",CA,4,2008,731965.0,3073.0,591168.6182550933,,140796.38174490666
12,"San Francisco, CA",CA,5,2008,739972.2,3394.0,583934.9316552685,,156037.26834473142
12,"San Francisco, CA",CA,6,2008,695058.75,3537.0,576666.3234733894,,118392.42652661062
12,"San Francisco, CA",CA,7,2008,666097.0,3953.0,568629.8352356851,,97467.16476431489
12,"San Francisco, CA",CA,8,2008,620412.0,3925.0,559810.057339169,,60601.94266083103
12,"San Francisco, CA",CA,9,2008,558196.25,3718.0,550572.7335167535,,7623.516483246465
12,"San Francisco, CA",CA,10,2008,537063.25,4044.0,541893.2879654118,,-4830.037965411786
12,"San Francisco, CA",CA,11,2008,487518.6,2963.0,533055.5154738207,,-45536.91547382076
12,"San Francisco, CA",CA,12,2008,437141.0,3495.0,525826.09718251,,-88685.09718250996
12,"San Francisco, CA",CA,1,2009,396744.8,2641.0,516834.86911949486,,-120090.06911949487
12,"San Francisco, CA",CA,2,2009,409922.75,2713.0,509776.9640525075,,-99854.21405250748
12,"San Francisco, CA",CA,3,2009,413408.5,3316.0,503391.4894114093,,-89982.9894114093
12,"San Francisco, CA",CA,4,2009,441736.25,3543.0,497930.0482654236,,-56193.798265423626
12,"San Francisco, CA",CA,5,2009,483902.4,3818.0,492667.1589657536,,-8764.758965753601
12,"San Francisco, CA",CA,6,2009,525604.0,4350.0,489473.2538264979,,36130.74617350212
12,"San Francisco, CA",CA,7,2009,539256.0,4495.0,487192.9443444063,,52063.05565559369
12,"San Francisco, CA",CA,8,2009,518987.6,3889.0,483299.53635853535,,35688.06364146463
12,"San Francisco, CA",CA,9,2009,530540.75,3945.0,477861.9815775524,,52678.76842244761
12,"San Francisco, CA",CA,10,2009,545647.2,4117.0,475799.0097473541,,69848.19025264587
12,"San Francisco, CA",CA,11,2009,552320.0,3578.0,478258.0560787038,,74061.94392129622
12,"San Francisco, CA",CA,12,2009,527789.25,3901.0,483896.4579818772,,43892.7920181228
12,"San Francisco, CA",CA,1,2010,499947.0,2664.0,489374.7198517196,,10572.280148280377
12,"San Francisco, CA",CA,2,2010,498776.0,2650.0,492887.6830763093,,5888.316923690727
12,"San Francisco, CA",CA,3,2010,547685.5,3799.0,494458.7076989756,,53226.79230102443
12,"San Francisco, CA",CA,4,2010,562706.75,3952.0,495160.8655741972,,67545.8844258028
12,"San Francisco, CA",CA,5,2010,596231.8,4480.0,496413.72645876417,,99818.07354123588
12,"San Francisco, CA",CA,6,2010,615555.5,4472.0,496464.4762979483,,119091.02370205172
12,"San Francisco, CA",CA,7,2010,606680.6,3671.0,494438.5959775779,,112242.00402242207
12,"San Francisco, CA",CA,8,2010,593094.25,3504.0,492255.15197660937,,100839.09802339063
12,"San Francisco, CA",CA,9,2010,561594.0,3474.0,489167.3040889863,,72426.6959110137
12,"San Francisco, CA",CA,10,2010,558676.6,3356.0,486526.6847900755,,72149.91520992445
12,"San Francisco, CA",CA,11,2010,561587.75,3266.0,482993.9701249644,,78593.77987503557
12,"San Francisco, CA",CA,12,2010,548946.75,3799.0,479332.74657920544,,69614.00342079456
12,"San Francisco, CA",CA,1,2011,490297.4,2742.0,476059.2208509419,,14238.179149058124
12,"San Francisco, CA",CA,2,2011,495353.25,2760.0,472482.449525306,,22870.800474694
12,"San Francisco, CA",CA,3,2011,568667.75,3952.0,469866.3276098661,,98801.4223901339
12,"San Francisco, CA",CA,4,2011,559302.6,3754.0,467076.985762094,,92225.614237906
12,"San Francisco, CA",CA,5,2011,600869.0,3963.0,463673.82206511777,,137195.17793488223
12,"San Francisco, CA",CA,6,2011,607622.75,4556.0,459342.15396890393,,148280.59603109607
12,"San Francisco, CA",CA,7,2011,580294.4,3949.0,456619.6462095114,,123674.75379048864
12,"San Francisco, CA",CA,8,2011,568857.25,4158.0,453290.53487147903,,115566.71512852097
12,"San Francisco, CA",CA,9,2011,551310.25,3818.0,451357.5444420493,,99952.70555795071
12,"San Francisco, CA",CA,10,2011,532352.8,3551.0,448490.2811531349,,83862.51884686516
12,"San Francisco, CA",CA,11,2011,537991.25,3683.0,446781.2368203857,,91210.01317961433
12,"San Francisco, CA",CA,12,2011,511889.4,3901.0,445444.50995519705,,66444.89004480297
12,"San Francisco, CA",CA,1,2012,473198.0,2966.0,443626.5254805037,,29571.474519496318
12,"San Francisco, CA",CA,2,2012,489146.75,3251.0,442913.0726470654,,46233.67735293461
12,"San Francisco, CA",CA,3,2012,559999.0,4329.0,442177.9149385416,,117821.0850614584
12,"San Francisco, CA",CA,4,2012,586710.75,4328.0,443329.16488117335,,143381.58511882665
12,"San Francisco, CA",CA,5,2012,616984.75,4837.0,445845.73816508544,,171139.01183491456
12,"San Francisco, CA",CA,6,2012,645701.0,4871.0,449909.51607700926,,195791.48392299074
12,"San Francisco, CA",CA,7,2012,633535.75,4549.0,454845.54404595256,,178690.20595404744
12,"San Francisco, CA",CA,8,2012,612169.5,4695.0,461527.05677823233,,150642.44322176767
12,"San Francisco, CA",CA,9,2012,589695.6,3801.0,469519.5238358274,,120176.07616417255
12,"San Francisco, CA",CA,10,2012,628521.5,4363.0,478138.3559485602,,150383.14405143983
12,"San Francisco, CA",CA,11,2012,639663.5,4062.0,486665.80827403214,,152997.69172596786
12,"San Francisco, CA",CA,12,2012,647953.8,3970.0,495075.4311259501,,152878.36887404992
12,"San Francisco, CA",CA,1,2013,566543.25,2877.0,503732.4337125682,,62810.81628743181
12,"San Francisco, CA",CA,2,2013,601964.0,3018.0,512027.067651211,,89936.932348789
12,"San Francisco, CA",CA,3,2013,681144.0,4085.0,520108.820760383,,161035.17923961702
12,"San Francisco, CA",CA,4,2013,755921.25,4388.0,529174.1258489498,,226747.12415105023
12,"San Francisco, CA",CA,5,2013,784778.25,4858.0,540816.1911717356,,243962.05882826436
12,"San Francisco, CA",CA,6,2013,787440.0,4653.0,553594.4729293651,,233845.52707063488
12,"San Francisco, CA",CA,7,2013,795186.0,4955.0,565052.5827534609,,230133.41724653915
12,"San Francisco, CA",CA,8,2013,751200.4,4768.0,573761.4080210511,,177438.99197894894
12,"San Francisco, CA",CA,9,2013,717927.5,3946.0,581454.7246456263,,136472.77535437373
12,"San Francisco, CA",CA,10,2013,756826.75,4358.0,588538.5032345419,,168288.24676545814
12,"San Francisco, CA",CA,11,2013,751239.8,3808.0,594828.5625039381,,156411.23749606195
12,"San Francisco, CA",CA,12,2013,760763.0,3578.0,600439.1290826062,,160323.87091739383
12,"San Francisco, CA",CA,1,2014,769709.25,2634.0,605893.6382624655,,163815.61173753452
12,"San Francisco, CA",CA,2,2014,743008.5,2702.0,611373.758852357,,131634.74114764296
